loyalty_number,total_points_accumulated,total_points_redeemed
366719,26752.0,919.0
812282,86908.0,385.0
524234,67329.0,1028.0
323311,45343.0,845.0
482673,9872.0,1034.0
762681,69670.0,2386.0
948950,75923.0,436.0
619548,58043.0,1196.0
652499,15654.0,0.0
420439,44740.0,789.0
374941,24107.0,0.0
505871,0.0,0.0
944243,91686.0,0.0
370959,6112.0,0.0
140381,88034.0,302.0
918326,52277.0,1286.0
546231,59822.0,0.0
835149,51377.0,429.0
485486,0.0,0.0
448654,51710.0,1330.0
579890,77388.0,2125.0
188033,31519.0,1514.0
803586,22811.0,387.0
432564,9962.0,409.0
233051,0.0,0.0
687199,83578.0,1147.0
886764,26831.0,372.0
257820,5772.0,0.0
406369,31161.0,0.0
795174,47255.0,536.0
907636,66492.0,431.0
115749,12514.0,0.0
253689,50891.0,0.0
590989,22468.0,448.0
698988,56576.0,636.0
262586,44911.0,0.0
211966,42771.0,470.0
873426,0.0,0.0
929410,71331.0,1303.0
175017,48912.0,926.0
819842,70659.0,2212.0
803976,27792.0,1776.0
466645,75330.0,0.0
590981,42656.0,0.0
440758,0.0,0.0
765518,81401.0,2676.0
378793,44332.0,845.0
195137,51861.0,693.0
920102,0.0,0.0
849587,54418.0,589.0
276035,42642.0,548.0
474458,77096.0,1087.0
752107,66764.0,1134.0
309304,70435.0,0.0
857682,56792.0,1478.0
742673,0.0,0.0
922161,70802.0,1962.0
868767,73031.0,0.0
898630,73368.0,1505.0
125996,40231.0,858.0
429448,0.0,0.0
305687,50890.0,969.0
393888,32027.0,832.0
294738,26560.0,0.0
986126,0.0,0.0
840071,51058.0,1687.0
507567,44870.0,1528.0
673492,126075.0,0.0
715947,46537.0,573.0
711823,47024.0,1243.0
541239,26952.0,1159.0
940249,36881.0,516.0
798708,11943.0,335.0
429292,28439.0,475.0
616137,14167.0,0.0
323424,59691.0,0.0
252135,0.0,0.0
183235,77950.0,1566.0
882409,24835.0,2178.0
467361,37238.0,1141.0
702528,54379.0,1102.0
326905,53745.0,704.0
735846,54771.0,2199.0
170585,51002.0,405.0
715668,1396.0,0.0
941194,11517.0,471.0
274264,52070.0,524.0
596390,42406.0,0.0
225482,53389.0,486.0
663133,68681.0,671.0
634615,144309.0,432.0
898698,65332.0,1353.0
407768,35251.0,1356.0
873436,77571.0,327.0
549415,61647.0,526.0
199810,63579.0,0.0
499128,52937.0,358.0
123420,55878.0,1172.0
689839,268287.0,0.0
969687,56121.0,961.0
676877,50939.0,355.0
548037,75233.0,337.0
521043,0.0,0.0
504564,22377.0,0.0
187077,26576.0,1842.0
203973,26307.0,644.0
574081,34892.0,576.0
550352,54783.0,1434.0
288612,21825.0,0.0
349001,73405.0,1638.0
124536,0.0,0.0
986288,65209.0,544.0
299585,43289.0,0.0
127946,61098.0,1060.0
218383,58813.0,456.0
976413,57838.0,1215.0
394946,9383.0,570.0
262613,55781.0,1158.0
377858,0.0,0.0
366576,0.0,0.0
935235,70431.0,1486.0
738332,76514.0,0.0
947711,64416.0,754.0
848574,8728.0,0.0
121068,50529.0,2050.0
151030,83880.0,0.0
513125,32500.0,471.0
782503,0.0,0.0
969617,139455.0,0.0
542287,60377.0,0.0
753994,104607.0,420.0
336902,35412.0,0.0
823665,47844.0,1233.0
285982,28755.0,328.0
130217,527.0,0.0
906267,86762.0,1578.0
642738,23457.0,0.0
232685,59916.0,0.0
300623,20337.0,432.0
953448,112086.0,0.0
643507,37022.0,0.0
191814,76198.0,426.0
583005,62340.0,1055.0
433353,55024.0,1710.0
387455,47375.0,332.0
605421,56659.0,1082.0
873022,34066.0,485.0
344052,19378.0,554.0
895994,3291.0,0.0
375792,22176.0,716.0
597189,42131.0,1023.0
337488,44438.0,1546.0
341594,38609.0,0.0
799399,153444.0,0.0
269960,67586.0,1113.0
528229,28272.0,1302.0
517405,61472.0,2655.0
204311,4430.0,0.0
402624,0.0,0.0
118365,48598.0,934.0
360805,51365.0,481.0
369361,44911.0,1089.0
696431,73105.0,1926.0
246399,0.0,0.0
953757,8297.0,680.0
603009,96117.0,617.0
965079,49585.0,533.0
965116,37972.0,387.0
575147,53779.0,1897.0
426414,46150.0,0.0
602574,57292.0,595.0
670836,7194.0,434.0
634503,66981.0,0.0
774103,80699.0,0.0
486708,59184.0,461.0
988178,86527.0,1190.0
823048,17990.0,0.0
234866,46360.0,2056.0
264234,59726.0,1196.0
759132,0.0,0.0
741313,68890.0,950.0
419648,40107.0,0.0
142371,52176.0,1289.0
741470,0.0,0.0
939103,54650.0,3567.0
159680,77264.0,998.0
384737,0.0,0.0
120583,63078.0,1302.0
238434,57856.0,1149.0
879177,54297.0,993.0
783165,0.0,0.0
955750,45639.0,473.0
410790,66410.0,1344.0
976423,96968.0,334.0
246800,42135.0,0.0
247514,53393.0,451.0
286927,57366.0,1950.0
632130,77331.0,0.0
329039,64346.0,0.0
796099,57447.0,535.0
235428,53083.0,1298.0
862659,42236.0,1159.0
411296,140199.0,0.0
539674,77989.0,1351.0
324364,52978.0,928.0
973921,47195.0,725.0
123060,92298.0,423.0
637687,54992.0,1779.0
878653,52357.0,1505.0
447943,34955.0,0.0
992524,35221.0,0.0
274083,55647.0,784.0
418753,53611.0,0.0
961595,37524.0,1295.0
327498,0.0,0.0
840021,60848.0,1362.0
213297,53799.0,452.0
137020,9017.0,0.0
856074,85110.0,714.0
413266,58395.0,1115.0
264690,72348.0,454.0
691909,53943.0,1272.0
541961,102816.0,458.0
830225,63310.0,2348.0
419377,53444.0,1082.0
283437,62597.0,416.0
955087,41355.0,0.0
678205,62977.0,1896.0
925573,55798.0,480.0
614379,62525.0,1310.0
464639,40046.0,509.0
420394,39963.0,637.0
690199,43075.0,0.0
494384,64697.0,803.0
474047,0.0,0.0
419540,63207.0,2649.0
900151,64701.0,0.0
518771,40820.0,0.0
993170,210720.0,392.0
637641,85801.0,476.0
620792,20218.0,0.0
374113,0.0,0.0
514272,76203.0,467.0
640082,50817.0,552.0
614782,23191.0,509.0
702327,64662.0,2040.0
448142,29462.0,528.0
843816,0.0,0.0
335365,59441.0,766.0
342407,58675.0,0.0
182490,38758.0,1421.0
472356,72055.0,528.0
185101,44019.0,0.0
106979,66576.0,1530.0
143389,68007.0,1883.0
255087,75870.0,1306.0
157766,49848.0,987.0
275807,0.0,0.0
404475,56647.0,1143.0
528413,43199.0,370.0
852392,48968.0,1516.0
879892,22819.0,0.0
123928,0.0,0.0
444684,62037.0,1737.0
885007,61487.0,560.0
418281,47643.0,377.0
871094,48786.0,1640.0
793549,71199.0,2029.0
873415,77492.0,401.0
870522,61694.0,378.0
877008,69999.0,0.0
663270,39068.0,1081.0
331598,39610.0,1067.0
938822,34013.0,1283.0
275637,67709.0,933.0
350692,77124.0,648.0
667398,16530.0,0.0
977550,51860.0,456.0
183129,47871.0,2502.0
609650,30308.0,0.0
728316,30598.0,0.0
512071,83951.0,638.0
130419,55920.0,1121.0
580068,18473.0,0.0
622036,17017.0,0.0
198570,10020.0,536.0
335371,72536.0,449.0
879601,41629.0,311.0
610860,0.0,0.0
967032,31547.0,0.0
482402,61364.0,1071.0
210339,52403.0,1750.0
665467,46049.0,978.0
997710,24009.0,632.0
559005,95643.0,0.0
953341,65706.0,1265.0
194694,48834.0,1108.0
284889,62316.0,1243.0
463230,57669.0,360.0
797432,14448.0,375.0
645688,29712.0,0.0
656360,75177.0,2167.0
383912,71006.0,0.0
700748,49332.0,1031.0
843642,51345.0,0.0
174044,46516.0,748.0
863744,51799.0,1853.0
444237,68132.0,371.0
600309,127233.0,0.0
978712,2379.0,0.0
285579,129237.0,581.0
598711,42145.0,868.0
334997,65857.0,0.0
762072,47867.0,0.0
851421,56390.0,453.0
717632,52762.0,858.0
932745,29425.0,0.0
652212,53797.0,324.0
608419,75464.0,1144.0
683458,0.0,0.0
299204,126429.0,0.0
606396,71232.0,0.0
727686,19993.0,385.0
136772,10134.0,658.0
600756,57372.0,1075.0
768030,48687.0,1331.0
920966,63475.0,2327.0
444259,82001.0,1984.0
103436,86455.0,902.0
138993,60455.0,521.0
139682,0.0,0.0
171883,43647.0,1792.0
622610,33841.0,453.0
420627,42969.0,336.0
887892,60473.0,0.0
201343,39607.0,0.0
278836,17072.0,0.0
337932,27914.0,487.0
864324,58388.0,1686.0
219413,61809.0,1996.0
533766,39626.0,1170.0
288419,53716.0,576.0
628258,87422.0,1341.0
458202,63049.0,2802.0
308480,7884.0,0.0
592145,42315.0,431.0
480872,132579.0,1822.0
902241,58794.0,700.0
440928,39023.0,735.0
272568,57202.0,1602.0
136464,0.0,0.0
843233,86040.0,0.0
207484,0.0,0.0
958283,4542.0,0.0
838263,0.0,0.0
141139,84585.0,0.0
779882,50037.0,457.0
314108,40139.0,1246.0
855394,31240.0,0.0
278898,70166.0,0.0
836706,63170.0,0.0
494284,43417.0,0.0
530206,55721.0,523.0
211715,3216.0,0.0
124195,37848.0,0.0
751990,53556.0,1010.0
537711,57069.0,0.0
733601,10419.0,0.0
985374,54555.0,1540.0
168302,4889.0,0.0
800357,70415.0,1476.0
891931,59667.0,604.0
308176,55239.0,0.0
398655,52788.0,0.0
688178,60099.0,1503.0
206680,50703.0,901.0
489856,99039.0,0.0
463490,72016.0,2421.0
117358,4368.0,0.0
847724,53572.0,1076.0
155763,36800.0,571.0
535892,57341.0,624.0
414741,80386.0,1955.0
299419,53421.0,1438.0
659781,36230.0,515.0
947001,77576.0,1377.0
156980,24729.0,0.0
911723,14730.0,0.0
865855,50240.0,1752.0
163405,4448.0,0.0
246734,47418.0,686.0
108907,56340.0,1570.0
981220,12241.0,328.0
422496,48772.0,2090.0
618823,39519.0,383.0
361266,64610.0,1570.0
340492,0.0,0.0
653973,37076.0,0.0
750974,38874.0,890.0
369388,0.0,0.0
682979,94555.0,1463.0
680754,3501.0,509.0
490860,47192.0,587.0
420786,38715.0,2142.0
771285,59240.0,1389.0
389565,61501.0,2994.0
380294,57284.0,401.0
238752,47912.0,674.0
476327,32977.0,0.0
428152,31934.0,466.0
830564,77457.0,1283.0
910142,59149.0,1007.0
500782,58938.0,750.0
974715,7806.0,0.0
440198,74899.0,825.0
546994,11876.0,528.0
362742,11027.0,0.0
632199,80884.0,2645.0
409984,104910.0,0.0
256147,71626.0,339.0
816593,62856.0,1909.0
211043,86456.0,0.0
848248,63074.0,928.0
391357,21941.0,0.0
884089,51568.0,1689.0
311684,74477.0,608.0
883055,39623.0,985.0
236395,66223.0,0.0
885474,48579.0,0.0
387834,52636.0,1242.0
990598,48828.0,362.0
419275,88191.0,0.0
280588,43604.0,752.0
218278,193188.0,0.0
214095,180249.0,1333.0
448273,43931.0,593.0
922815,68846.0,424.0
524055,56444.0,1171.0
790008,34665.0,2924.0
181184,72640.0,537.0
343139,52427.0,3530.0
850245,43605.0,987.0
278987,37622.0,457.0
706792,71542.0,541.0
831812,27147.0,1839.0
450323,37182.0,983.0
668235,83778.0,0.0
272893,79173.0,0.0
164973,78487.0,1053.0
106978,70762.0,386.0
472325,59847.0,1761.0
129434,55913.0,374.0
440785,79873.0,1961.0
870574,44530.0,1132.0
747759,42225.0,0.0
277188,32458.0,941.0
367511,61248.0,0.0
337260,69536.0,922.0
541000,55802.0,0.0
235506,31394.0,644.0
934604,61242.0,0.0
821117,97792.0,1136.0
523897,64312.0,1049.0
950213,45771.0,951.0
712874,0.0,0.0
805902,1559.0,351.0
669894,63091.0,989.0
399379,47374.0,1419.0
817851,49400.0,1942.0
921705,74439.0,596.0
453133,73093.0,2767.0
952730,65068.0,814.0
915933,55941.0,941.0
305287,5088.0,0.0
351138,50891.0,0.0
555050,56288.0,0.0
971030,0.0,0.0
666878,49563.0,696.0
154136,29004.0,0.0
495473,65041.0,0.0
536603,31606.0,0.0
872315,1693.0,0.0
187025,40234.0,1121.0
407340,53935.0,409.0
951116,21069.0,0.0
405735,47095.0,1541.0
179053,100071.0,0.0
759093,33032.0,660.0
839694,46266.0,0.0
973104,7522.0,1046.0
898162,59072.0,479.0
355994,46622.0,1571.0
368118,21508.0,466.0
709279,49296.0,0.0
674781,35373.0,474.0
338291,9671.0,0.0
813567,61498.0,1152.0
553261,49649.0,2590.0
489523,61252.0,1247.0
714840,3320.0,0.0
797685,47547.0,1407.0
723262,4782.0,0.0
769623,51013.0,557.0
919506,7185.0,0.0
646168,50221.0,615.0
315851,78996.0,824.0
841219,47876.0,985.0
140042,0.0,0.0
717150,63995.0,496.0
244762,32357.0,1673.0
554888,23106.0,0.0
162658,60172.0,2391.0
734459,63477.0,1020.0
833998,54674.0,681.0
362841,56981.0,1220.0
289732,52660.0,1644.0
891727,66687.0,469.0
772484,51482.0,0.0
128975,43994.0,426.0
351937,44609.0,1652.0
639466,16355.0,0.0
712521,46564.0,688.0
882263,59203.0,1172.0
323593,0.0,0.0
608850,68676.0,1256.0
663746,11204.0,0.0
924089,49053.0,310.0
970964,49148.0,2131.0
271680,54671.0,1172.0
919818,81010.0,1479.0
888417,45503.0,1203.0
166955,48536.0,433.0
300870,74952.0,770.0
441155,29457.0,1742.0
125059,10614.0,0.0
828328,0.0,0.0
948747,80895.0,810.0
612488,86765.0,1668.0
424688,41016.0,1363.0
776956,28971.0,1710.0
698647,38210.0,1518.0
401943,0.0,0.0
760424,95142.0,1902.0
491690,156066.0,0.0
949406,69747.0,429.0
314558,0.0,0.0
352702,64107.0,1178.0
605500,80774.0,825.0
127966,52634.0,0.0
247220,52412.0,1921.0
100380,55270.0,1142.0
320772,54600.0,781.0
691220,64138.0,1028.0
401766,48699.0,1422.0
872297,1033.0,0.0
940187,90855.0,0.0
850170,69421.0,0.0
668253,64857.0,597.0
135076,50221.0,710.0
109896,62398.0,780.0
960253,2538.0,559.0
865411,18229.0,0.0
782284,21663.0,0.0
402332,44094.0,0.0
496371,64367.0,1195.0
820501,57676.0,606.0
128245,1935.0,0.0
105214,52473.0,1847.0
452150,0.0,0.0
463751,77608.0,1360.0
777531,81393.0,471.0
464606,77980.0,472.0
979053,47055.0,2135.0
603371,32752.0,1148.0
379384,66336.0,955.0
430059,57858.0,2376.0
879964,114741.0,669.0
393329,7726.0,396.0
553061,73312.0,993.0
941324,16334.0,0.0
775160,62474.0,1732.0
401710,30589.0,0.0
316793,36672.0,837.0
398924,55456.0,2236.0
868659,28716.0,0.0
450621,28677.0,407.0
450979,60330.0,304.0
967634,2026.0,0.0
437197,51964.0,771.0
163445,16918.0,0.0
258141,2125.0,0.0
347515,23455.0,1297.0
957276,43440.0,1462.0
472314,4747.0,0.0
381308,9345.0,736.0
136230,6265.0,0.0
988927,0.0,0.0
809681,61426.0,936.0
153439,13854.0,374.0
417825,61012.0,1059.0
768010,37822.0,1578.0
658726,9426.0,0.0
563217,32112.0,1010.0
351897,60387.0,3020.0
238342,47841.0,0.0
104673,64770.0,546.0
178459,0.0,0.0
663416,59082.0,534.0
588789,55524.0,1901.0
132756,37518.0,704.0
989528,66031.0,0.0
809299,40785.0,2182.0
439092,10150.0,0.0
542014,69173.0,2006.0
387506,65044.0,961.0
501875,62782.0,809.0
472695,34135.0,0.0
915164,0.0,0.0
266474,33511.0,0.0
995868,9837.0,0.0
442014,54371.0,1851.0
512179,63335.0,976.0
466862,55205.0,0.0
405201,43191.0,396.0
210910,53950.0,0.0
456259,81442.0,1840.0
838160,52854.0,2563.0
971987,70864.0,480.0
817102,56198.0,0.0
961978,71620.0,1131.0
348056,54855.0,1384.0
311841,28230.0,2060.0
291831,0.0,0.0
462174,81373.0,1566.0
132774,60688.0,1095.0
381496,66538.0,563.0
435613,61430.0,1438.0
956908,39637.0,0.0
422989,13652.0,485.0
494179,89195.0,0.0
959478,38303.0,1720.0
707716,57842.0,1566.0
167219,0.0,0.0
700276,62071.0,1287.0
196582,69068.0,709.0
137952,37182.0,0.0
131001,60126.0,1748.0
649855,60371.0,0.0
783145,37465.0,458.0
198836,41163.0,497.0
664379,44029.0,1723.0
782719,54329.0,2580.0
837810,49061.0,811.0
646935,46559.0,964.0
918631,74779.0,698.0
236026,62334.0,0.0
907858,40084.0,1368.0
501704,41150.0,3593.0
930718,66249.0,1088.0
249224,86446.0,999.0
894340,65788.0,3460.0
937163,88204.0,1391.0
922703,4158.0,0.0
508824,69746.0,342.0
605343,44234.0,0.0
874363,0.0,0.0
792707,59179.0,623.0
405318,57517.0,1811.0
519742,71828.0,0.0
560149,50460.0,0.0
606214,49041.0,2173.0
900753,23651.0,482.0
220794,60376.0,1417.0
677560,45613.0,451.0
413088,56509.0,1220.0
337235,53111.0,1292.0
797992,16640.0,0.0
976695,61570.0,578.0
560104,50773.0,946.0
481262,0.0,0.0
854704,48461.0,544.0
583252,39165.0,2083.0
757270,28595.0,0.0
856483,32810.0,862.0
777544,22222.0,949.0
541040,15751.0,615.0
478373,38000.0,863.0
284290,71917.0,1668.0
408838,46193.0,944.0
737451,0.0,0.0
849813,0.0,0.0
633992,34818.0,805.0
672039,49844.0,775.0
170965,61168.0,3376.0
187435,41047.0,385.0
113874,110895.0,0.0
874158,19290.0,712.0
836295,10276.0,467.0
289133,58696.0,0.0
249813,70086.0,1960.0
804911,0.0,0.0
902083,39441.0,1022.0
689275,71822.0,694.0
165443,39324.0,448.0
892273,0.0,0.0
904300,49145.0,1608.0
810581,46621.0,1572.0
391861,47143.0,1031.0
750324,58837.0,0.0
900853,85188.0,448.0
982535,46142.0,1555.0
443243,56096.0,1382.0
193824,54830.0,1552.0
827731,67297.0,585.0
305857,26655.0,0.0
383190,54030.0,955.0
328349,9998.0,582.0
145449,25386.0,0.0
958143,54928.0,696.0
415896,56025.0,0.0
165265,68403.0,0.0
648365,57653.0,0.0
195895,91776.0,585.0
661069,21629.0,0.0
172059,56447.0,1033.0
885480,54291.0,504.0
894919,41328.0,476.0
708692,60614.0,1101.0
782818,69078.0,1887.0
128405,0.0,0.0
246273,54536.0,537.0
837580,37102.0,0.0
529098,36853.0,1682.0
870998,66987.0,1331.0
221388,53419.0,441.0
610393,45516.0,440.0
132563,0.0,0.0
982202,27413.0,0.0
621940,18708.0,1888.0
328180,121608.0,968.0
226176,0.0,0.0
360435,38043.0,492.0
725086,60976.0,623.0
232450,41743.0,1609.0
294278,0.0,0.0
488724,0.0,0.0
456367,31686.0,842.0
731286,0.0,0.0
721494,20968.0,486.0
681032,63471.0,1761.0
753306,6364.0,0.0
348475,48189.0,2005.0
692671,54998.0,0.0
750454,15478.0,386.0
998934,53830.0,1394.0
633490,0.0,0.0
958767,59746.0,1905.0
144593,54870.0,1428.0
654086,62195.0,939.0
108346,17116.0,0.0
545541,42418.0,538.0
583003,19276.0,1284.0
138896,55600.0,708.0
730748,13640.0,0.0
232022,48202.0,990.0
122561,20844.0,0.0
706106,52452.0,1877.0
592431,53106.0,664.0
970576,30517.0,1041.0
409156,54319.0,792.0
800220,191511.0,1230.0
568329,62897.0,605.0
356460,107127.0,522.0
344039,10090.0,0.0
930325,66148.0,330.0
206466,51042.0,0.0
709659,39864.0,866.0
562703,0.0,0.0
957325,6953.0,0.0
628952,48306.0,507.0
107461,21476.0,551.0
860099,28056.0,470.0
534813,59806.0,0.0
533488,13759.0,500.0
341907,26825.0,396.0
377674,54400.0,700.0
131257,63795.0,463.0
906852,83454.0,1784.0
373888,18726.0,607.0
419758,52003.0,597.0
419182,69843.0,299.0
190720,61287.0,1004.0
856654,66740.0,328.0
898787,63923.0,1257.0
803084,14164.0,0.0
441724,48203.0,2844.0
847502,24477.0,456.0
527337,70059.0,1045.0
405740,0.0,0.0
156457,36963.0,329.0
157911,48482.0,2227.0
822305,53848.0,835.0
769346,46171.0,1588.0
744441,0.0,0.0
668959,49268.0,486.0
425472,63190.0,1046.0
927401,57053.0,739.0
329364,87332.0,1405.0
349470,107310.0,0.0
112797,0.0,0.0
754599,60253.0,1577.0
549402,58187.0,2423.0
926129,25926.0,491.0
750893,0.0,0.0
159525,62722.0,2176.0
893632,49608.0,442.0
280292,53336.0,1559.0
442103,61174.0,329.0
699750,36649.0,509.0
158560,47353.0,1743.0
268128,79339.0,992.0
930584,51360.0,468.0
520094,43653.0,1838.0
142290,80280.0,0.0
370744,38225.0,498.0
845947,24741.0,1181.0
967241,72665.0,437.0
572448,14607.0,0.0
906158,64499.0,501.0
917191,69188.0,1595.0
763615,51086.0,322.0
242980,0.0,0.0
466384,0.0,0.0
923680,53813.0,947.0
229265,45554.0,900.0
950467,104787.0,1202.0
842835,0.0,0.0
737842,70802.0,1931.0
737534,65672.0,1249.0
996900,76092.0,1281.0
829627,38093.0,506.0
751823,72294.0,854.0
203607,40992.0,1220.0
741677,72132.0,1330.0
607405,54831.0,0.0
261964,55633.0,0.0
893376,0.0,0.0
410702,59154.0,356.0
692151,56703.0,1548.0
627485,78965.0,341.0
904974,2007.0,0.0
541163,44451.0,661.0
643605,42707.0,3306.0
859957,56698.0,795.0
138475,54485.0,675.0
908728,61650.0,2188.0
689440,23282.0,1022.0
138908,72323.0,0.0
660457,40940.0,705.0
723715,8133.0,393.0
517533,94165.0,591.0
326988,58268.0,390.0
907934,44307.0,1643.0
313477,51663.0,2029.0
895180,0.0,0.0
700497,20887.0,725.0
105552,58554.0,819.0
758695,45221.0,1880.0
227547,64767.0,2746.0
891105,0.0,0.0
398846,45220.0,1994.0
761305,0.0,0.0
246187,51683.0,1795.0
350631,63286.0,1636.0
555576,54766.0,1073.0
943393,0.0,0.0
518210,0.0,0.0
623008,22900.0,0.0
180484,0.0,0.0
437440,145302.0,615.0
655892,61112.0,0.0
325661,63825.0,2017.0
355628,0.0,0.0
320183,70524.0,1546.0
432370,45385.0,545.0
609072,56448.0,0.0
861330,33335.0,1190.0
666381,60919.0,0.0
957557,46140.0,761.0
284610,29585.0,958.0
655085,26558.0,706.0
670040,47006.0,542.0
754175,38716.0,600.0
849673,45622.0,0.0
691700,70880.0,1161.0
352377,71838.0,0.0
951458,50919.0,1804.0
838650,45018.0,444.0
470591,62687.0,1478.0
941719,20619.0,0.0
281108,76368.0,420.0
828026,19878.0,0.0
207543,61349.0,1743.0
656958,0.0,0.0
128156,88033.0,1486.0
518249,43032.0,625.0
325082,48277.0,1143.0
359091,61039.0,1086.0
849178,47800.0,1307.0
395887,60650.0,2268.0
404920,24939.0,1112.0
595624,6152.0,0.0
428922,54431.0,892.0
262526,42711.0,340.0
588943,11543.0,0.0
442879,58733.0,1050.0
935420,51436.0,3617.0
797991,69285.0,995.0
212848,15541.0,0.0
550575,11573.0,0.0
812373,87872.0,1329.0
974606,64534.0,856.0
657980,0.0,0.0
581513,41258.0,372.0
776931,29958.0,609.0
118376,10291.0,487.0
827215,56147.0,1329.0
179153,65852.0,2251.0
401824,59109.0,844.0
421752,4668.0,0.0
651605,95718.0,2177.0
112733,55364.0,0.0
655082,74472.0,1345.0
349638,31780.0,338.0
766530,66024.0,532.0
561933,11171.0,0.0
730088,50573.0,931.0
779679,58241.0,456.0
615617,42643.0,680.0
941984,39947.0,0.0
345615,59645.0,1896.0
273391,73492.0,1485.0
257369,16453.0,0.0
745080,0.0,0.0
842641,52970.0,694.0
974441,27578.0,0.0
793801,0.0,0.0
259219,20109.0,489.0
967093,32355.0,490.0
412743,16924.0,571.0
322435,0.0,0.0
112732,65331.0,1154.0
222874,54227.0,2440.0
708360,45297.0,532.0
190052,62095.0,416.0
409741,66307.0,0.0
278307,65414.0,1334.0
473775,62650.0,379.0
131098,44175.0,1064.0
561307,11145.0,0.0
365346,67765.0,862.0
769023,44230.0,0.0
773844,19361.0,0.0
776317,86964.0,448.0
483969,0.0,0.0
852520,69817.0,0.0
745383,98274.0,0.0
869164,55167.0,1287.0
744731,0.0,0.0
302198,54460.0,901.0
371164,57340.0,0.0
868161,78627.0,1639.0
121236,10757.0,1027.0
239970,56308.0,365.0
493925,44550.0,1183.0
843972,57003.0,0.0
602361,55258.0,2362.0
834733,56502.0,2038.0
143087,41101.0,1161.0
361680,0.0,0.0
790346,16089.0,925.0
357161,38826.0,1159.0
418470,37753.0,492.0
687820,54025.0,467.0
835508,30310.0,0.0
824486,24633.0,1352.0
838008,38300.0,765.0
167879,5112.0,599.0
755867,49671.0,1015.0
280828,65079.0,601.0
489842,62414.0,1195.0
588917,54787.0,728.0
631200,35957.0,1170.0
713636,43118.0,547.0
565133,75674.0,472.0
798854,21060.0,0.0
329358,26430.0,375.0
504715,57475.0,1283.0
697837,64244.0,0.0
955991,46228.0,2403.0
384905,0.0,0.0
831948,27510.0,1272.0
503494,19922.0,0.0
303682,59931.0,2013.0
119633,44471.0,753.0
951389,47580.0,865.0
364067,73513.0,584.0
809733,83570.0,945.0
659112,42212.0,633.0
560990,28310.0,395.0
930774,24108.0,510.0
857771,6830.0,0.0
654433,42754.0,657.0
464256,72540.0,962.0
491481,67766.0,1888.0
853421,41963.0,0.0
250089,0.0,0.0
991893,96999.0,3200.0
299573,34104.0,0.0
807152,34659.0,673.0
382464,71016.0,2407.0
930848,88169.0,2866.0
587136,18821.0,750.0
464187,139783.0,2905.0
969165,56940.0,475.0
782124,61127.0,2165.0
465197,70195.0,300.0
932973,62728.0,1923.0
387584,53789.0,1169.0
236874,64586.0,1025.0
517129,0.0,0.0
739684,18294.0,0.0
889786,50656.0,0.0
211625,59314.0,1092.0
718516,27704.0,908.0
570683,73637.0,430.0
295064,49506.0,1089.0
855384,53602.0,2515.0
665454,8708.0,0.0
700650,51899.0,1001.0
462036,33308.0,0.0
702522,64895.0,0.0
130179,3223.0,0.0
679609,42984.0,936.0
639807,59387.0,385.0
172162,14059.0,308.0
447796,44460.0,793.0
171906,31441.0,1365.0
300806,80095.0,606.0
262305,25957.0,1585.0
652374,49767.0,0.0
624485,0.0,0.0
729418,2858.0,0.0
454690,39681.0,575.0
420204,38436.0,1583.0
864806,42406.0,1447.0
535944,86460.0,1195.0
394806,57073.0,1106.0
861917,0.0,0.0
810990,38878.0,1948.0
732362,71543.0,680.0
163002,45939.0,2312.0
481018,48859.0,393.0
650704,46027.0,1215.0
566802,0.0,0.0
424208,49023.0,473.0
116372,45847.0,663.0
431034,48524.0,1956.0
227303,15711.0,1144.0
341942,47374.0,579.0
736219,704.0,0.0
420590,29431.0,1434.0
